id,name,address,description,locked,under_repair,working_hours,working_all_time,phone,latitude,longitude,url,paid,paid_value,paid_description,accessibility_id,score,plug_share_id,created_at,updated_at,company_id,provider_id,provider_type,available_id,deleted_at,user_id,is_fast,is_single_charging_station,country_id,area_id,city_id,is_geo_processed,is_hidden,is_disappeared_in_provider,landing_url_button_action,icon_type,exist_connectors/0,is_new,preview_photo,connector_stats/all,connector_stats/busy,connector_stats/failed,color_availability_scheme,available_for_humans,serving_company/id,serving_company/name,serving_company/url,serving_company/phone,serving_company/email,serving_company/google_play_url,serving_company/app_store_url,serving_company/party_id,serving_company/user_id,serving_company/is_messages_enabled,serving_company/image_url,exist_connectors/1,exist_connectors/2,exist_connectors/3,exist_connectors/4
37901,Москворечье (медленная),"Каширское шоссе, д. 26, Москва",,false,false,,false,,55.653866,37.6471,,true,,,0,,,2022-09-12T15:46:25.523+02:00,2022-11-16T22:16:08.112+01:00,41,1070,rusgidro,0,,,false,false,1,10,1666,true,false,false,,public_station_paid,Type 1,false,,1,0,0,#03C03C,Работает,41,РусГидро,,,,https://play.google.com/store/apps/details?id=com.rucharge.rusgidro&hl=ru&gl=US,https://apps.apple.com/ru/app/%D1%8D%D0%B7%D1%81-%D1%80%D1%83%D1%81%D0%B3%D0%B8%D0%B4%D1%80%D0%BE/id1478285637,RSG,5960,false,https://2chargers.net/uploads/companies/2022-09-16/90963ba5-284d-4baf-91a8-15a519677ce0.png,,,,
3160,K-Citymarket Kuusamo,"Luomantie 1, 93600 Kuusamo, Finland",,false,false,,false,,65.956285,29.160692,,false,,,0,8.6,320320,2022-04-18T18:30:58.266+02:00,2022-09-29T15:10:27.264+02:00,,,,0,,,true,false,10,108,,true,false,false,,public_station_fast,CHAdeMO,false,,7,0,0,#FE6E00,Работает,,,,,,,,,,,,Type 2,CCS,,
8121,Ауди Центр Самара,"Московское шоссе 17А, Самара, Россия",Ночью закрыто шлагбаумами. ,false,false,Ежедневно с 9:00 до 21:00,false,,53.2153,50.1865,,true,,,0,,,2022-04-24T21:59:15.558+02:00,2022-11-16T22:16:09.794+01:00,40,622637dd975d488fc317bd82,ev.time,0,,,true,false,1,157,167,false,false,false,,public_station_paid_fast,CCS 2,false,,3,0,0,#FE6E00,Работает,40,EV-Time,http://ev-time.ru/ru/,88126404060,info@e-audit.su,https://play.google.com/store/apps/details?id=com.evtime.app,https://apps.apple.com/lk/app/ev-time/id1620038223,EVT,5608,false,https://2chargers.net/uploads/companies/2022-09-01/027e28b8-e0c2-4bfc-be75-e03527e72d2b.png,CHAdeMO,Type 2,,
8599,Максим,"Россия, Свердловская область, Берёзовский, улица Ленина, 35","По предварительной договоренности, прошу звонить.",false,false,,false,+79122765555,56.911036638392815,60.78647945076227,,false,,,1,,,2022-05-06T08:28:06.415+02:00,2022-09-29T15:10:27.442+02:00,,,,0,,,false,false,1,140,316,false,false,false,,home_station,Type 1,false,,3,0,0,#03C03C,Работает,,,,,,,,,,,,Неизвестная красная (на три фазы),Розетка RU/Euro,,
674,Продажа Электромобилей,"мкр. Хвойный, 20А, Советский, Ханты-Мансийский автономный округ, Россия, 628240",,false,false,,false,,61.381446,63.558245,,false,,,1,0,253715,2022-04-18T18:30:49.374+02:00,2022-09-29T15:10:27.442+02:00,,,,0,,,false,false,1,34,317,false,false,false,,home_station,Type 1,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
353,,п.Кадый улица Костромская 70 б,,false,false,,false,,57.77842,43.166344,,false,,,1,0,236481,2022-04-18T18:30:48.273+02:00,2022-09-29T15:10:27.443+02:00,,,,0,,,false,false,1,81,149,false,false,false,,home_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
8483,6_YAN,"Россия, Калининградская обл., Куршская коса",,false,false,,false,,55.222593,20.892369,,true,,,0,,,2022-05-03T15:42:42.963+02:00,2022-11-16T22:16:08.764+01:00,21,30,unitcharge,0,,,false,false,1,218,,true,false,false,,public_station_paid,Type 2,false,,2,0,0,#03C03C,Работает,21,UnitCharge,,,,https://play.google.com/store/apps/details?id=com.unitcharge&hl=ru&gl=US,https://apps.apple.com/us/app/unitcharge/id1456744347,UCH,1094,false,https://2chargers.net/uploads/companies/2022-08-03/a29064d9-5dc3-4ff0-aa28-4cee24ef2144.png,,,,
676,ГК Магистраль,"Сокурский тракт, 1, Саратов, Саратовская обл., Россия, 410080",,false,false,,false,,51.61661,45.968056,,false,,,0,0,142565,2022-04-18T18:30:49.378+02:00,2022-09-29T15:10:27.445+02:00,,,,0,,,false,false,1,183,,true,false,false,,public_station,Tesla Roadster (Gen. I),false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
793,Hotel Wodnik Giżycko ,"3 Maja 2, 11-500‎ Giżycko, Polska",,false,false,,false,,54.037555,21.767815,,false,,,0,0,89069,2022-04-18T18:30:50.236+02:00,2022-09-29T15:10:27.450+02:00,,,,0,,,false,false,11,152,,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
1665,Jari-Pekka Hankasalmi C&D,"Pieksämäentie 15, 41520 Hankasalmi",,false,false,,false,,62.358261,26.573331,,false,,,0,8.6,118401,2022-04-18T18:30:53.235+02:00,2022-09-29T15:10:27.449+02:00,,,,0,,,true,false,10,25,,true,false,false,,public_station_fast,CHAdeMO,false,,5,0,0,#FE6E00,Работает,,,,,,,,,,,,CCS,Type 2,,
5164,"Новая Отрадовка, рядом Школа","ул. Мира, 3, Новая Отрадовка, Респ. Башкортостан, Россия, 453140",Можно зарядить свой лиф от моей штатной зарядки.,false,false,,true,+79173731979,53.592866,55.903294,,false,,,1,0,364391,2022-04-18T18:31:04.302+02:00,2022-09-29T15:10:27.452+02:00,,,,0,,,false,false,1,100,319,false,false,false,,home_station,Type 1,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
3154,Лукойл,"Трасса Дон-М4, Oktyabr'skaya, Krasnodarskiy kray, Russia, 352085","Расположение: на Ростов-на-Дону
Необходимо предварительно позвонить.
Станция работает не в полную мощность. 
Цена зарядной сессии 340р. Chademo не поддерживает Tesla USA",false,true,,true,+78616134901,46.29258,39.822259,,true,,340 руб./сессия ,0,9,363975,2022-04-18T18:30:58.245+02:00,2022-09-29T15:10:27.294+02:00,,,,0,,,true,false,1,88,,true,false,false,,public_station_paid_fast,Type 2,false,,3,0,0,#03C03C,Работает,,,,,,,,,,,,CHAdeMO,CCS 2,,
828,Hotell Toppen,"Blå vägen 238, 923 31 Storuman, Sverige",,false,false,,false,,65.094634,17.115766,,false,,,0,0,99095,2022-04-18T18:30:50.551+02:00,2022-09-29T15:10:27.295+02:00,,,,0,,,true,false,12,27,90,false,false,false,,public_station_fast,Tesla Supercharger (unsorted),false,,5,0,0,#FE6E00,Работает,,,,,,,,,,,,,,,
3040,SOLARA FAST Charger | Mega Mall,"16 Gai Ave, Yerevan, Армения","SOLARA FAST Charger | Mega Mall գերարագ լիցքավորման կայանը համալրված է հետևյալ լիցքավորման պորտերով՝
 
- CHAdeMO\Tesla - 60կՎտ
- CCS1\CCS2 - 60կՎտ
- Type 2 Menekkes - 22կՎտ
- Type 1 (J1772) - 7կՎտ

Հարցերի դեպքում կարող եք զանգահարել +37444577555 կամ գրել մեր ֆեյսբուքյան էջին՝ https://www.facebook.com/solaraArmenia/
-------------------------------------------------------------------------
 Ներբեռնել #SolaraEVCharger հավելվածը․

Play Market https://bit.ly/3wXBCTO
App Store https://apple.co/3gHJcfF

Լիցքավորման կայանները տեղադրվում են SOLARA ընկերության կողմից, որը հանդիսանում է LA Solar Group ամերիկյան ընկերության պաշտոնական ներկայացուցիչը ՀՀ-ում։

www.solara.am",false,false,,true,+37444577555,40.197069,44.567177,,false,,120 ֏,0,0,331091,2022-04-18T18:30:57.749+02:00,2022-09-29T15:10:26.907+02:00,,,,0,,,true,false,27,219,1722,true,false,false,,public_station_fast,Type 1,false,,4,0,0,#03C03C,Работает,,,,,,,,,,,,Type 2,CHAdeMO,CCS,
1800,Väike-Maarja,"Väike-Maarja vallavalitsus, Lääne-Viru",,false,false,,false,,59.129963,26.251842,,false,,,0,0,18442,2022-04-18T18:30:53.824+02:00,2022-09-29T15:10:27.311+02:00,,,,0,,,true,false,19,92,,true,false,false,,public_station_fast,CHAdeMO,false,,2,0,0,#FE6E00,Работает,,,,,,,,,,,,Type 2,,,
3691,J Kärkkäinen Oy Ylivieska,"Ollilanojankatu 2, 84100 Ylivieska, Finland",,false,false,,false,,64.062986,24.563515,,false,,,0,10,78985,2022-04-18T18:30:59.767+02:00,2022-09-29T15:10:27.468+02:00,,,,0,,,true,false,10,108,,true,false,false,,public_station_fast,Type 2,false,,6,0,0,#03C03C,Работает,,,,,,,,,,,,CHAdeMO,CCS,,
9478,"Серпухов, Ворошилова, 214 (ТЦ «Эльдорадо»)","Серпухов, Ворошилова, 214 (ТЦ «Эльдорадо»)",,false,false,,false,,54.935866,37.449594,,false,,,0,,,2022-05-24T11:40:24.445+02:00,2022-11-16T22:16:07.744+01:00,28,161,mos.energo.sbyt,1,,,false,false,1,7,482,false,false,false,,public_station,Type 2,false,,1,0,1,#03C03C,Не работает,28,MosEnergoSbyt,,,,https://play.google.com/store/apps/details?id=ru.mos.enot.chargers,https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338,MES,2121,false,https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png,,,,
1628,Keuruu Megamarket,"Kangasmannilantie 20, Keuruu, 42700, Finland",,false,false,,false,,62.2587,24.696302,,false,,,0,10,140527,2022-04-18T18:30:53.073+02:00,2022-09-29T15:10:27.312+02:00,,,,0,,,true,false,10,25,,true,false,false,,public_station_fast,Type 2,false,,3,0,0,#03C03C,Работает,,,,,,,,,,,,CHAdeMO,CCS,,
1648,A2 / E272 80km - Kurėnai,"E272 & A2, 20329, Lithuania; 8Q7H+VW Kurėnai",,false,false,,false,,55.314608,24.779894,,false,,,0,10,123748,2022-04-18T18:30:53.159+02:00,2022-09-29T15:10:27.322+02:00,,,,0,,,true,false,20,96,,true,false,false,,public_station_fast,CHAdeMO,false,,3,0,0,#FE6E00,Работает,,,,,,,,,,,,Type 2,CCS,,
9927,"#32, Масляный пер., д.6",,"#32, Масляный пер., д.6",false,false,,false,,59.908304,30.327712,,false,,,0,,,2022-06-23T09:21:06.039+02:00,2022-11-16T22:16:13.310+01:00,32,172,ros.seti,0,,,true,false,1,30,1661,true,false,false,,public_station_fast,Type 2,false,,3,1,0,#03C03C,Работает,32,RosSeti,,,,https://play.google.com/store/apps/details?id=com.rosseti.RSEM,https://apps.apple.com/ru/app/rs-em/id1607405743,RST,2154,false,https://2chargers.net/uploads/companies/2022-08-03/c39c1785-bac7-43f6-aff5-8b80b9cf5328.png,CHAdeMO,CCS 2,,
37573,Энергия Москвы,"Москва, Тестовская, 9",,false,false,,false,,55.75239562988281,37.531375885009766,,false,,,0,,,2022-08-26T21:01:27.451+02:00,2022-09-27T09:44:05.625+02:00,8,0deb1c54814305ca9ad266f53bc82511,EnergyOfMoscow,0,,,false,false,1,10,1666,true,false,false,https://moscowtransport.app/echarge?id=413&referer=yandex_maps,public_station,Type 2,false,,1,0,0,#03C03C,Работает,8,Энергия Москвы,https://transport.mos.ru/electro,84955395454,electro@mos.ru,https://play.google.com/store/apps/details?id=ru.mosgorpass&hl=ru,https://apps.apple.com/ru/app/id1227002793?mt=8,EOM,5419,false,https://2chargers.net/uploads/companies/2022-08-24/f58713ea-0c3c-4021-8afc-97bad5d2f5d7.png,,,,
2040,Kokoushotelli Murikanranta,"Kuterintie 226, 34260 Tampere, Suomi",,false,false,,false,,61.702407,23.799305,,false,,,0,0,222254,2022-04-18T18:30:54.562+02:00,2022-09-29T15:10:27.482+02:00,,,,0,,,false,false,10,99,,true,false,false,,public_station,Type 2,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
37739,Розетка на столбе,"Россия, Республика Башкортостан, село Зилаир, улица Салавата Юлаева","Башкирия, Зилаир. Розетка на столбе возле строящегося здания. Автомат на 25А, заряжал на 16А- всё отлично , просадки нет. Спрашивал у местных - хозяин розетки не известен. Бесплатно",false,false,,false,,52.239302,57.455476,,false,,,0,,,2022-09-02T10:14:34.204+02:00,2022-09-29T15:10:27.482+02:00,,,,0,,155,false,false,1,100,1918,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
712,Автосервис,"P22, Волгоградская обл., Россия, 403346",,false,false,,false,,50.01826,43.195905,,false,,,0,0,193995,2022-04-18T18:30:49.611+02:00,2022-09-29T15:10:27.481+02:00,,,,0,,,false,false,1,70,336,false,false,false,,public_station,Неизвестная красная (на три фазы),false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
1690,Alatskivi,Kooli 1 Alatskivi 60218 Tartu maakond Estonia,,false,false,,false,,58.59983,27.134296,,false,,,0,0,77145,2022-04-18T18:30:53.316+02:00,2022-09-29T15:10:27.335+02:00,,,,0,,,true,false,19,93,,true,false,false,,public_station_fast,Type 2,false,,2,0,0,#03C03C,Работает,,,,,,,,,,,,CHAdeMO,,,
8472,Super Energy 59-0001,"Россия, Пермь, Кировоградская улица","На территории гостиницы и ресторана Park Hotel. 
Быстрая зарядная станция DC 30 кВт, AC 22 кВт.
Коннекторы CHAdeMO и CCS Combo 2, разъём для кабеля Type 2.
Оплата через мобильное приложение UnitCharge.",false,false,,false,https://t.me/s_energy,58.009671,55.979059,https://t.me/s_energy,true,,,0,,,2022-05-03T15:42:42.877+02:00,2022-11-16T22:16:09.293+01:00,21,70,unitcharge,0,,,true,false,1,33,21,false,false,false,,public_station_paid_fast,CHAdeMO,false,,3,0,1,#FE6E00,Работает,21,UnitCharge,,,,https://play.google.com/store/apps/details?id=com.unitcharge&hl=ru&gl=US,https://apps.apple.com/us/app/unitcharge/id1456744347,UCH,1094,false,https://2chargers.net/uploads/companies/2022-08-03/a29064d9-5dc3-4ff0-aa28-4cee24ef2144.png,CCS 2,Type 2,,
1644,,"Pilskalna iela 1, Bauska, Bauskas pilsēta, LV-3901",,false,false,,false,,56.403138,24.178844,,false,,,1,0,114147,2022-04-18T18:30:53.146+02:00,2022-09-29T15:10:27.487+02:00,,,,0,,,false,false,18,127,1712,true,false,false,,home_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
2271,Borisovo Village,"д. Борисово, д. 64",,false,false,,false,,59.106117,38.04412,,false,,,0,0,165674,2022-04-18T18:30:55.369+02:00,2022-09-29T15:10:27.483+02:00,,,,0,,,false,false,1,65,227,false,false,false,,public_station,Type 1,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
720,,4824 Hastings Dr,,false,false,,false,,48.035315,22.357903,,false,,,1,0,58076,2022-04-18T18:30:49.666+02:00,2022-09-29T15:10:27.487+02:00,,,,0,,,false,false,26,207,,true,false,false,,home_station,Розетка RU/Euro,false,,2,0,0,#03C03C,Работает,,,,,,,,,,,,Type 1,,,
270,Фельдшерская,"1, Машково, Московская обл., Россия, 140051",,false,false,,true,,55.689891,37.975681,,false,,,0,0,158248,2022-04-18T18:30:47.613+02:00,2022-09-29T15:10:27.489+02:00,,,,0,,,false,false,1,7,159,false,false,false,,public_station,Розетка RU/Euro,false,,2,0,0,#005B96,Работает,,,,,,,,,,,,Неизвестная красная (на три фазы),,,
2225,Auce,"Raiņa iela 4,, Auce, Auces nov., LV-3708, LV",,false,false,,false,,56.465839,22.894711,,false,,,0,0,293909,2022-04-18T18:30:55.204+02:00,2022-09-29T15:10:27.491+02:00,,,,0,,,true,false,18,101,1714,true,false,false,,public_station_fast,Type 2,false,,3,0,0,#03C03C,Работает,,,,,,,,,,,,CHAdeMO,CCS,,
10004,"Татнефть, пара медленных розеток (напротив быстрой зарядки)","Россия, Воронежская область, Богучарский район","На въезде на АЗС на трассе, в сторону Ростова-на-Дону (напротив тако же заправки с быстрой зарядкой).
Эти две розетки прямо на газоне рядом с точками залива топлива / газа.

1) Schuko точно работает, заземление есть.
2) прощупывал трёхфазку, так и не понял есть там напряжение (фазы) или нет. пока поставил её красный, возможно сотрудники АЗС помогут включить Когда будет реальная экстренная необходимость
",false,false,,true,,49.83539381373259,40.5237877741456,,false,,,0,,,2022-07-03T18:28:10.858+02:00,2022-09-29T15:10:26.992+02:00,,,,0,,995,false,false,1,66,,true,false,false,,public_station,"Красная, 5-pin 32А",false,,2,0,1,#005B96,Работает,,,,,,,,,,,,Розетка RU/Euro,,,
37450,НЭСК#1 Туапсе 150кВт (PSS) 23.26.00001,"Туапсе ул. Карла Маркса, 1","Тариф:
с 07:00 до 23:00 - 24₽ за 1 кВт⋅ч
с 23.00 до 07:00 - 20₽ за 1 кВт⋅ч  
(тарифицируется по времени начала зарядной сессии)",false,false,,false,,44.096426,39.073402,,true,,,0,,,2022-08-23T07:03:06.796+02:00,2022-11-16T22:16:16.809+01:00,2,f0a62c20-c605-4be6-b52c-d2ea2cb862d9,itcharge,0,,,true,false,1,33,21,true,false,false,,public_station_paid_fast,CHAdeMO,false,,3,0,0,#FE6E00,Работает,2,ItCharge,https://itcharge.ru/,84951976463,super@itcharge.ru,https://play.google.com/store/apps/details?id=me.itcharge.main,https://apps.apple.com/ru/app/it-charge/id1544929411,ITC,219,false,https://2chargers.net/uploads/companies/2022-08-03/a9c171ce-72ae-4d8f-88b7-e101e91c1214.png,CCS 2,GB/T DC,,
1704,Telšiai 7 kilometras,"E272, 88438, Lithuania",,false,false,,false,,56.001098,22.142988,,false,,,0,10,165855,2022-04-18T18:30:53.353+02:00,2022-09-29T15:10:27.340+02:00,,,,0,,,true,false,20,104,,true,false,false,,public_station_fast,Type 2,false,,4,0,0,#03C03C,Работает,,,,,,,,,,,,CHAdeMO,CCS,,
1717,Kolka E-mobi,"5.noliktavas caurlaide, Kolkas pagasts, Dundagas novads, LV-3275, LV",,false,false,,false,,57.742925,22.585009,,false,,,0,0,262592,2022-04-18T18:30:53.414+02:00,2022-09-29T15:10:27.346+02:00,,,,0,,,true,false,18,,,true,false,false,,public_station_fast,Type 2,false,,3,0,0,#03C03C,Работает,,,,,,,,,,,,CCS,CHAdeMO,,
732,Шиномонтаж,"Оренбург – Орск – Шильда – гр. Челябинской области, Оренбургская область, Россия",,false,false,,false,,51.289473,57.258596,,false,,,0,0,264392,2022-04-18T18:30:49.801+02:00,2022-09-29T15:10:27.497+02:00,,,,0,,,false,false,1,211,340,false,false,false,,public_station,Розетка RU/Euro,false,,2,0,0,#005B96,Работает,,,,,,,,,,,,,,,
4086,АЗС Роснефть,"P22, Тамбовская обл., Россия, 393727",На АЗС две пары розеток 220В на улице перед входом в АЗС. Персонал любезно разрешил подзарядить авто,false,false,,false,,53.31531,40.219006,,false,,,0,0,322997,2022-04-18T18:31:01.250+02:00,2022-09-29T15:10:27.500+02:00,,,,0,,,false,false,1,268,,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
1675,,"ул. Пыталовские Хутора, Пыталово, Псковская обл., Россия, 181410",,false,false,,false,,57.052302,27.905914,,false,,,1,0,162485,2022-04-18T18:30:53.268+02:00,2022-09-29T15:10:27.497+02:00,,,,0,,,false,false,1,195,341,false,false,false,,home_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
730,Robert Jakobsson,"53, 611 92 Nyköping, Sweden",,false,false,,false,,58.709495,17.008467,,false,,,0,0,35260,2022-04-18T18:30:49.775+02:00,2022-09-29T15:10:27.498+02:00,,,,0,,,false,false,12,151,,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
1714,K-Supermarket Säkylä VIRTA,"Palomiehentie 9, Säkylä, 27800, FI",,false,false,,false,,61.045379,22.357008,,false,,,0,3.1,143892,2022-04-18T18:30:53.398+02:00,2022-09-29T15:10:27.347+02:00,,,,0,,,true,false,10,105,,true,false,false,,public_station_fast,CCS,false,,3,0,0,#FE6E00,Работает,,,,,,,,,,,,CHAdeMO,Type 2,,
361,Турбаза ВЕТЛУГА  Трифакино,"Unnamed Road, Nizhegorodskaya oblast', Russia, 606736","Турбаза в живописном месте на берегу Ветлуги. Есть бильярд, теннис, бассейн. На наружную стену служебного здания выведена розетека 32А 3 фазы. Автомат внутри, 32А.  Подводящий кабель  5 х 6 кв мм.",false,false,,true,+79047918181,56.769623,45.572006,,true,,,0,0,326398,2022-04-18T18:30:48.304+02:00,2022-09-29T15:10:27.513+02:00,,,,0,,,false,false,1,61,169,false,false,false,,public_station_paid,Неизвестная красная (на три фазы),false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
8243,Energocentr 22kW #1,"Москва, Аллея Витте, 4","https://www.plugshare.com/location/354649
Зарядная станция ABB переменного тока 22 кВт
Станция расположена на стене гаражного комплекса, круглосуточно находится в открытом доступе под наблюдением.
Тариф 15руб/ кВт-ч",false,false,,false,,55.548629,37.540363,,true,,,0,,,2022-04-25T14:02:04.149+02:00,2022-11-16T22:16:10.532+01:00,2,e66dabd0-5dec-4198-ba9b-a5e2a547f227,itcharge,0,,,false,false,1,10,1666,true,false,false,,public_station_paid,Type 2,false,,1,0,0,#03C03C,Работает,2,ItCharge,https://itcharge.ru/,84951976463,super@itcharge.ru,https://play.google.com/store/apps/details?id=me.itcharge.main,https://apps.apple.com/ru/app/it-charge/id1544929411,ITC,219,false,https://2chargers.net/uploads/companies/2022-08-03/a9c171ce-72ae-4d8f-88b7-e101e91c1214.png,,,,
365,Большая автомойка N1,"улица Строительная, 2А, Яранск, Кировская область, Россия, 612260","Автомойка, Автосервис",false,false,С 8:00 до 24:00,false,+79091306606,57.294829,47.878375,,false,,,0,9,247310,2022-04-18T18:30:48.315+02:00,2022-09-29T15:10:27.514+02:00,,,,0,,,false,false,1,78,170,false,false,false,,public_station,Неизвестная красная (на три фазы),false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
1411,Ашан Паркинг,"Россия, Москва, Сигнальный проезд, 17",,false,false,,false,,55.851219387356856,37.59911779314279,,false,,,0,7,209923,2022-04-18T18:30:52.454+02:00,2022-09-29T15:10:27.515+02:00,,,,0,,,false,false,1,10,1666,true,false,false,,public_station,Неизвестная красная (на три фазы),false,,2,0,0,#005B96,Работает,,,,,,,,,,,,Розетка RU/Euro,,,
3796,Varangerbotn Hvilestopp,"E6 57, 9840 Varangerbotn, Norway",,false,false,,false,,70.171373,28.555429,,false,,,0,0,270738,2022-04-18T18:31:00.223+02:00,2022-09-29T15:10:27.516+02:00,,,,0,,,true,false,9,24,,true,false,false,,public_station_fast,CCS,false,,6,0,0,#FE6E00,Работает,,,,,,,,,,,,Type 2,CHAdeMO,,
1868,Александр,"Михаила Дудина, 11, Санкт-Петербург, Россия, 194292",J1772 16A,false,false,,false,+79650617897,60.070053,30.341083,,false,,,0,0,157239,2022-04-18T18:30:54.003+02:00,2022-09-29T15:10:27.525+02:00,,,,0,,,false,false,1,30,1661,true,false,false,,public_station,Type 1,false,,1,0,0,#03C03C,Работает,,,,,,,,,,,,,,,
402,Лукойл Заправка ,"1, Артёмки, Московская обл., Россия, 143273","Простая розедка на стене заправки. 
Девочкам спасибо что разрешили. ",false,false,,true,,55.465427,35.829568,,false,,,0,0,241354,2022-04-18T18:30:48.466+02:00,2022-09-29T15:10:27.526+02:00,,,,0,,,false,false,1,7,,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
1870,азс киришиавтосервис,"Россия, Санкт-Петербург, посёлок Лисий Нос, Приморское шоссе, 142",Розетка на азс кириши,false,false,,true,,60.03341568226081,29.982329495251175,,false,,,0,0,318965,2022-04-18T18:30:54.007+02:00,2022-09-29T15:10:27.527+02:00,,,,0,,,false,false,1,30,1715,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
5173,АЗС Лукойл,"Россия, Республика Башкортостан, Туймазинский район",,false,false,,false,,54.58801486360059,54.268066808581345,,false,,,0,0,325340,2022-04-18T18:31:04.320+02:00,2022-09-29T15:10:27.528+02:00,,,,0,,,false,false,1,100,,true,false,false,,public_station,Розетка RU/Euro,false,,1,0,0,#005B96,Работает,,,,,,,,,,,,,,,
6412,"МЕГА Белая Дача, Центральный вход ИКЕЯ","Россия, Московская область, Котельники","2 зарядные станции ABB у центр. входа
1-й порт Type-2 на 43 кВт
2-й порт ССS на 50 кВт
3-й порт CHAdeMO на 50 кВт",false,false,,true,,55.655381562752716,37.84711550921202,,false,,,0,10,336535,2022-04-20T07:11:53.794+02:00,2022-09-29T15:10:27.530+02:00,,,,0,,,true,false,1,7,93,false,false,false,,public_station_fast,CHAdeMO,false,,6,0,0,#FE6E00,Работает,,,,,,,,,,,,CCS 2,Type 2,,
4996,TAURUS,"Россия, Краснодарский край, Сочи, Водораздельная улица, 5/1","https://t.me/tesla_sochi

У нас есть CSS, есть красные и синие розетки.
Зарядка платная, 15₽/Квт

На территории есть мойка, кафе-бар, полный спектр услуг по автомобилям включая детейлинг, wc, wifi, парковка охраняемая и освещаемая.",false,false,"9:00 до 21:00

Ночная зарядка - заранее и по договоренности",false,,43.58259856391436,39.760182313621044,,true,,15 ₽/Квт,0,0,335982,2022-04-18T18:31:03.868+02:00,2022-09-29T15:10:27.356+02:00,,,,0,,,true,false,1,88,97,false,false,false,,public_station_paid_fast,Розетка RU/Euro,false,,5,0,0,#FE6E00,Работает,,,,,,,,,,,,"Синяя, 32A","Красная, 5-pin 16А","Красная, 5-pin 32А",CCS 2
9486,"Домодедово, Высотная, 1 (ЖК ""Домодедово Парк"")","Домодедово, Высотная, 1 (ЖК ""Домодедово Парк"")",,false,false,,false,,65.475343,47.706098,,false,,,0,,,2022-05-24T11:40:24.498+02:00,2022-11-16T22:16:08.538+01:00,28,181,mos.energo.sbyt,0,,,false,false,1,306,,true,false,false,,public_station,Type 2,false,,1,0,0,#03C03C,Работает,28,MosEnergoSbyt,,,,https://play.google.com/store/apps/details?id=ru.mos.enot.chargers,https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338,MES,2121,false,https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png,,,,
38497,T5,М11 192км в Москву,Станция Россети,false,false,,false,,56.915656,35.578087,,false,,,0,,,2022-10-25T10:55:39.222+02:00,2022-11-16T22:16:11.264+01:00,30,110,portal.energy,1,,,true,false,1,1,,true,false,false,,public_station_fast,CCS 2,false,,4,0,4,#FE6E00,Не работает,30,PortalEnergy,https://portalenergy.tech/,88125655059,we@portalenergy.tech,https://play.google.com/store/apps/details?id=com.portal_energy.android,https://apps.apple.com/us/app/portal-energy/id1551935371,PEY,2128,false,https://2chargers.net/uploads/companies/2022-08-03/006780ff-5741-4469-ac44-f2818e1e6c56.png,Type 2,Type 1,CHAdeMO,
1747,Neste Kaustinen,"Teerujärventie 1, 69600 Kaustinen Keskus, FIN",,false,false,,false,,63.547906,23.687222,,false,,,0,5,281472,2022-04-18T18:30:53.563+02:00,2022-09-29T15:10:27.356+02:00,,,,0,,,true,false,10,107,,true,false,false,,public_station_fast,CHAdeMO,false,,4,0,0,#FE6E00,Работает,,,,,,,,,,,,Type 2,CCS,,
