loc_id,name,addr,coords,manufacturer,type_2_num,type_2_power,ccs_num,ccs_power,chademo_num,chademo_power,gbt_num,gbt_power,type_1_num,type_1_power,company,price,working_time,phone,desc,type,country,area,city
40921,Уссурийск,"Строительная, 2А, Уссурийск, Приморский край","43.830498, 131.89108",,0,0.0,1,150.0,1,60.0,1,120.0,0,0.0,РусГидро,"{'gbt': 17.0, 'ccs': 17.0, 'chademo': 17.0}",,,,public_station_paid_fast,1.0,53.0,737.0
2830,Нижне-Бурейская ГЭС,"Нижне-Бурейская ГЭС, Unnamed Road, Новобурейский, Амурская обл., Россия, 676722","49.787321, 129.920606",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station_fast,1.0,172.0,605.0
5482,ЭЗС русгидро,командорская 13а строение 3,"43.100612, 131.982972",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,Зарядка на парковке возле ДРСК,public_station_fast,1.0,53.0,36.0
5463,,"Тавричанка, Приморский край, Россия ул. геологов д 15","43.329353, 131.877759",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,53.0,1539.0
38555,Зеленый остров,"ул. Калинина, 275 А, Владивосток, Приморский край","43.093306, 131.902906",,0,0.0,1,30.0,1,30.0,0,0.0,0,0.0,РусГидро,"{'ccs': 17.0, 'chademo': 17.0}",,,,public_station_paid_fast,1.0,53.0,36.0
2836,Моховая 10,"Горная ул., Благовещенск, Амурская обл., Россия, 675018","50.37411, 127.605065",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},7:00-24:00,+79619530421,Моховая 10,public_station,1.0,172.0,224.0
2843,,"ул. Земляничная, Амурская обл., Россия, 675530","50.320924, 127.494873",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,172.0,224.0
37972,СумоториАвто,"Тульская, 2, Парковка «СуматориАвто», Артём","43.314432, 132.088425",,0,0.0,0,0.0,0,0.0,0,0.0,1,22.0,РусГидро,{'type_1': 8.0},,,,public_station_paid,1.0,53.0,115.0
5546,,"1-я Рабочая улица, 29, Артем, Приморский Край ","43.330441, 132.084792",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,,home_station,1.0,53.0,115.0
5511,Золотой Берег База Отдыха,"Россия, Приморский край, Владивосток, Советский район","43.16875402346442, 132.08019386976957",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,"Одна розетка Type 2, 2 розетки 220В",public_station,1.0,53.0,36.0
5620,Гараж,"Уссурийская ул., 22а, Уссурийск, Приморский край, Россия, 692512","43.805223, 131.938728",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79532111171,,public_station,1.0,53.0,737.0
38579,Автоцентр «Ниссан»,"ул. Тульская, 22, г. Артем","43.312967, 132.089869",,1,22.0,1,60.0,1,60.0,0,0.0,0,0.0,РусГидро,"{'type_2': 10.0, 'ccs': 15.0, 'chademo': 15.0}",,,,public_station_paid_fast,1.0,53.0,115.0
5373,База отдыха Ханка,"ул. Первомайская 1, Приморский край, Россия","44.725593, 132.062194",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,53.0,423.0
2842,ДРСК,"Театральная улица, 179, Благовещенск, Амурская область, Россия, 675000","50.291324, 127.558056",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station_fast,1.0,172.0,224.0
37905,Остановка Крыгина,"ул. Крыгина, 15а, стр2, Владивосток, Приморский край","43.093778, 131.863294",,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,РусГидро,{'type_1': 12.0},,,,public_station_paid,1.0,53.0,36.0
37895,Калина (правая),"ул. Калинина, д. 8 (правая), Владивосток, Приморский край","43.1029, 131.915526",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,РусГидро,"{'type_2': 14.0, 'ccs': 16.0, 'chademo': 16.0}",,,,public_station_paid_fast,1.0,53.0,36.0
5451,Farsik station,"Россия, Приморский край, Владивостокский городской округ, посёлок Трудовое, СНТ Пенсионер, 164","43.283489, 132.09288",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,+79502848299,"16  ампер-220 вольт, Позвонить заранее",public_station,1.0,53.0,1542.0
2832,Кирова 390 Кафе «Чайхона»,"Россия, Амурская область, Белогорск, улица Кирова, 310Б","50.89610310967064, 128.5383100435138",,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,,{},,,,public_station,1.0,172.0,1122.0
37897,Партизанский,"пр. Партизанский, д. 50, Владивосток, Приморский край","43.128286, 131.905019",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,РусГидро,"{'type_2': 15.0, 'ccs': 17.0, 'chademo': 17.0}",,,,public_station_paid_fast,1.0,53.0,36.0
5428,РусГидро ФОРА ЭЗС-DC 25кВт×2,"Россия, Приморский край, Надеждинский район, А-370 Уссури, 707-й километр","43.477215, 131.915743",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,ЭЗС ДС 25 кВт 2ух постовая,public_station_fast,1.0,53.0,
34609,Хабаровск. БОЛЬШАЯ EvCar27 DC32 (тех. поддержка 8-909-851-77-77),"Хабаровск, ул. Куйбышева 36","48.499613, 135.094193",,0,0.0,0,0.0,1,32.0,0,0.0,0,0.0,ItCharge,{'chademo': 11.99},,,1. БОЛЬШАЯ EvCar27 (тех. поддержка 8-909-851-77-77),public_station_paid_fast,1.0,109.0,111.0
40059,Сбербанк,"г. Хабаровск, ул. Гамарника, 12","48.4700358, 135.0776709",,1,22.0,0,0.0,0,0.0,0,0.0,1,6.6,Touch,"{'type_2': 5.06, 'type_1': 5.06}",,,Тестовая станция для разработчиков 2chargers. По факту не существует,public_station_paid,1.0,109.0,111.0
2927,,"Центральная, Новостройка, Хабаровский край, Россия, 682927","47.854509, 134.969158",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},До 22,,,home_station,1.0,109.0,599.0
5281,Гостиница Лайм,"Выборгская ул., 97 корпус 3, Хабаровск, Хабаровский край, Россия, 680031","48.501615, 135.120593",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,109.0,111.0
2906,,Хабаровск ул. Калинина 81,"48.476592, 135.059449",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
5370,,ул горького д 33/2,"44.582242, 132.812027",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,53.0,1246.0
2921,,"улица Изумрудная, 26, Хабаровск, Хабаровский край, Россия, 680000","48.585951, 135.044845",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
5280,,"улица Запарина, 7, Хабаровск, Хабаровский край, Россия, 680000","48.467658, 135.073142",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
5561,,"Кожевенная ул., 28, Партизанск, Приморский край, Россия, 692853","43.093544, 133.122825",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,53.0,502.0
5297,Домашняя зарядка (Den),"Хабаровск, Хабаровский край, Россия, 680000","48.547165, 135.026105",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
34571,1. ПАРК СЕВЕРНЫЙ ( ТЦ НОРД ) EvCar27 (тех. поддержка 8-909-851-77-77),"Хабаровск, ул. Профессора Даниловского,6Б","48.533289, 135.04722",,0,0.0,0,0.0,1,32.0,0,0.0,0,0.0,Rostok,{'chademo': 13.99},,,,public_station_paid_fast,1.0,109.0,111.0
5339,АЗК Роснефть,"Россия, Хабаровский край, Бикинский район","46.80821316245316, 134.2894271761179",,0,0.0,0,0.0,1,50.0,0,0.0,1,7.0,,"{'type_1': 15.0, 'chademo': 15.0}",0-24,,,public_station_paid_fast,1.0,109.0,
37933,АЗС Бензо,"ул. Зальпе, 101, пгт. Шкотово, Приморский край","43.3234352, 132.4133246",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,РусГидро,"{'type_2': 13.0, 'ccs': 17.0, 'chademo': 18.0}",,,,public_station_paid_fast,1.0,53.0,
8129,Леруа Мерлен Хабаровск,"ул. Морозова Павла Леонтьевича, 86, Хабаровск","48.42982146597973, 135.104173053286",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,EV-Time,"{'type_2': 10.0, 'ccs': 15.0, 'chademo': 15.0}",,,,public_station_paid_fast,1.0,109.0,111.0
34567,Капелла,"Хабаровск,Станционная,2","48.495, 135.0703",,0,0.0,0,0.0,1,16.0,0,0.0,0,0.0,Rostok,{'chademo': 11.99},,,,public_station_paid_fast,1.0,109.0,111.0
5425,Туристический комплекс «Грибановка»,"Россия, Приморский край, Шкотовский муниципальный округ, урочище Грибановка","43.123603, 132.795559",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79996157630,"220v 16A
220v 32A
380v",public_station,1.0,53.0,
40912,проспект Приморский 31 стр 2,"проспект Приморский, 31 стр 2, пос. Врангель, Приморский край","42.770295, 133.053961",,0,0.0,1,150.0,1,60.0,1,120.0,0,0.0,РусГидро,"{'gbt': 17.0, 'ccs': 17.0, 'chademo': 17.0}",,,,public_station_paid_fast,1.0,53.0,2143.0
8158,2. ПАРК СЕВЕРНЫЙ ( ТЦ НОРД ) EvCar27 (тех. поддержка 8-909-851-77-77),"Хабаровск,ул. Профессора Даниловского,6Б","48.533249, 135.047221",,1,22.0,0,0.0,0,0.0,0,0.0,1,7.0,Rostok,"{'type_2': 11.99, 'type_1': 11.99}",,,"ПАРК СЕВЕРНЫЙ ( ТЦ НОРД ) EvCar27 (тех. поддержка 8-909-851-77-77)

Хабаровск, ул. Профессора Даниловского, 6Б

DC ChaDeMO 30kw",public_station_paid,1.0,109.0,111.0
2924,Шоссе Восточное,"Восточное ш., 21, Хабаровск, Хабаровский край, Россия, 680014","48.479893, 135.140635",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station_fast,1.0,109.0,111.0
40932,Кирова 74,"Кирова, 74, Артем, Приморский край","43.3625, 132.213301",,0,0.0,1,150.0,1,60.0,1,120.0,0,0.0,РусГидро,"{'gbt': 17.0, 'ccs': 17.0, 'chademo': 17.0}",,,,public_station_paid_fast,1.0,53.0,115.0
5604,,"ул. 25 лет Арсеньеву, 14, Арсеньев, Приморский край, Россия, 692331","44.153609, 133.280564",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,53.0,678.0
2955,Арена Ерофей,"ул. Морозова Павла Леонтьевича, 83, Хабаровск, Хабаровский край, Россия, 680023","48.430673, 135.099025",,1,22.0,0,0.0,0,0.0,0,0.0,1,7.0,,{},0-24,+79098256670,"Сеть зарядных станций ""ОАЗИС"" 
J-1772 - 7кВт
Type 2 - 22кВт
Доступ через приложение Touch
https://touch-station.com/howtocharge",public_station,1.0,109.0,111.0
5622,Домашняя,"ул. 25 лет Арсеньеву, 14, Арсеньев, Приморский край, Россия, 692331","44.153548, 133.280498",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,53.0,678.0
5289,Сбербанк,"ул. Гамарника, 12, Хабаровск, Хабаровский край, Россия, 680020","48.469422, 135.07744",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,"Станция переменного тока на 2 машины (порт j-1772 (Тип 1) и порт Тип 2).
Доступ через приложение 
Touch 
https://touch-station.com/howtocharge",public_station,1.0,109.0,111.0
2911,АЗК Роснефть,"Россия, Хабаровский край, Вяземский, Шоссейная улица, 2Е","47.529099415968986, 134.78625610470772",,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,,{},,,,public_station_fast,1.0,109.0,671.0
2923,кафе гриль быстро,"улица Краснореченская 92 литер C, Хабаровск, Хабаровский край, Россия, 680000","48.425809, 135.1115",,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,,{'type_1': 7.99},,,,public_station_paid,1.0,109.0,111.0
2863,"Кафе ""Раздольное"" (Медведь)","Россия, Еврейская автономная область, Биробиджанский район","48.874925, 132.921926",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,242.0,
40302,Аэропорт Хабаровск,"Матвеевское ш., д. 28Б, Хабаровск","48.526694, 135.168722",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,РусГидро,"{'type_2': 13.0, 'ccs': 16.0, 'chademo': 15.0}",,,,public_station_paid_fast,1.0,109.0,111.0
34597,1. БОЛЬШАЯ EvCar27 (тех. поддержка 8-909-851-77-77),"Хабаровск,ул. Куйбышева ,36","48.499613, 135.094193",,0,0.0,0,0.0,1,32.0,0,0.0,0,0.0,Rostok,{'chademo': 13.99},,,,public_station_paid_fast,1.0,109.0,111.0
5410,ТЦ Меридиан,"г. Фокино, ул. Клубная, 15А","42.974076, 132.40873",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,"ЭЗС РусГидро 
http://charge.rushydro.ru",public_station_fast,1.0,53.0,1023.0
5283,Tesla,"улица Гамарника, 68, Хабаровск, Хабаровский край, Россия, 680000","48.474701, 135.084884",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,109.0,111.0
37914,АЗК Роснефть #24,"Восточное ш., д. 21, Хабаровск","48.479891, 135.140821",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,РусГидро,"{'type_2': 12.0, 'ccs': 15.0, 'chademo': 16.0}",,,,public_station_paid_fast,1.0,109.0,111.0
37906,"ТЦ ""ЭкоДом""","Ленинградская, д. 28/2, Хабаровск","48.48542, 135.092215",,1,43.0,1,50.0,1,50.0,0,0.0,0,0.0,РусГидро,"{'type_2': 12.0, 'ccs': 17.0, 'chademo': 15.0}",,,,public_station_paid_fast,1.0,109.0,111.0
2864,,пионерская 85 г Биробиджан,"48.800761, 132.888929",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,242.0,404.0
5293,Волжская,"Россия, Хабаровск, Волжская улица, 19","48.51728415537771, 135.07383719086647",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
5503,"Арсеньев, ул. Речная, дом 40","улица Речная, 40, Арсеньев, Приморский край, Россия, 692330","44.138592, 133.299151",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,53.0,678.0
3155,"Кафе ""Валерия""","Россия, Приморский край, Дальнереченский городской округ","45.9172, 133.772457",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,,,public_station_fast,1.0,53.0,
5407,,"Дубовая улица, 24, Углекаменск, Приморский край, Россия","43.215193, 133.227652",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,53.0,1536.0
5298,,"Твердохлебово Квартал, 3,  4подъезд, с.Мирное, Хабаровский край, Россия, 680539","48.489582, 135.217883",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,45.0
2934,муравейник,"улица Приморская, 74, Хабаровск, Хабаровский край, Россия, 680000","48.464228, 135.123423",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,109.0,111.0
2943,ПАРК СЕВЕРНЫЙ ( ТЦ НОРД ) EvCar27,"Хабаровск, ул. Профессора Даниловского, 6Б","48.533215, 135.046632",,0,0.0,0,0.0,1,30.0,0,0.0,0,0.0,,{'chademo': 11.99},,,,public_station_paid_fast,1.0,109.0,111.0
5355,Сибирцево Приморский Край (Coming Soon),"ул. Резниченко, 9, Сибирцево, Приморский край Сибирцево Приморский край 692390, Сибирцево, Приморский край, Россия, 692390","44.203185, 132.452679",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+78002221832,Электрон заправка РусГидро,public_station_fast,1.0,53.0,1267.0
5593,Гараж,"ул. Новикова,гск ""Мотор"" Арсеньев, Приморский край, Россия, 692337","44.156426, 133.256783",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,53.0,678.0
40911,Находкинский проспект 2,"Находкинский проспект, 2, Находка, Приморский край","42.842847, 132.916446",,0,0.0,1,150.0,1,60.0,1,120.0,0,0.0,РусГидро,"{'gbt': 17.0, 'ccs': 17.0, 'chademo': 17.0}",,,,public_station_paid_fast,1.0,53.0,542.0
2953,,"улица Партизанская, 91А, Хабаровск, Хабаровский край, Россия, 680000","48.576503, 135.052545",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
5303,"Бикин, Боневура","ул. Охотская, 12а, Бикин, Хабаровский край, Россия, 682970","46.829983, 134.248699",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,109.0,1504.0
40917,Ливадия,"Новая, 15, поселок Ливадия, Приморский край","42.866536, 132.673422",,0,0.0,1,150.0,1,60.0,1,120.0,0,0.0,РусГидро,"{'gbt': 17.0, 'ccs': 17.0, 'chademo': 17.0}",,,,public_station_paid_fast,1.0,53.0,542.0
5292,,"Инский пер., 15, Хабаровск, Хабаровский край, Россия, 680007","48.445618, 135.101112",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
2912,Домашняя Зарядка Дмитрий,"ул. 12 Декабря, 68, Хор, Хабаровский край, Россия, 682920","47.88688, 134.939532",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+79144071290,,public_station,1.0,109.0,609.0
5468,Приморский Сафари-парк,"Россия, Приморский край, Шкотовский муниципальный округ","43.324936, 132.403634",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},С 9:00 до 19:00,+79241241717,,public_station,1.0,53.0,
2922,АЗС РосНефть,"Совхозная ул., 79 корпус 1, Хабаровск, Хабаровский край, Россия, 680022","48.550495, 135.086595",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station_fast,1.0,109.0,111.0
5399,,Монастырище Советская 29,"44.188001, 132.483331",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,53.0,1530.0
37920,"СТО ""Маслёнка""","Первостроителей, д. 1а, Лучегорск, Приморский край","46.444373, 134.283187",,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,РусГидро,{'type_1': 8.0},,,,public_station_paid,1.0,53.0,128.0
41049,Партизанское,"Тунгусская, 5, с.Партизанское, Еврейская автономная область","48.568814, 134.448728",,1,22.0,1,60.0,1,60.0,0,0.0,0,0.0,РусГидро,"{'type_2': 14.0, 'ccs': 17.0, 'chademo': 17.0}",,,,public_station_paid_fast,1.0,242.0,2151.0
37937,Кафе «Валерия»,"трасса А-370, 350км, Дальнереченск, Приморский край","45.917202, 133.772484",,1,22.0,1,30.0,1,30.0,0,0.0,0,0.0,РусГидро,"{'type_2': 13.0, 'ccs': 16.0, 'chademo': 17.0}",,+78002221832,,public_station_paid_fast,1.0,53.0,
2935,ЖК «Культура»,"Комсомольская ул., 55, Хабаровск, Хабаровский край, Россия, 680000","48.47015, 135.063429",,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,,{},0-24,,"Активация через приложение it.CHARGE 

Доступ через приложение РосТок:
IOS: https://itunes.apple.com/ru/app/rostok/id1435885704?mt=8
Android:
https://play.google.com/store/apps/details?id=com.srn_rostok
Доступна онлайн камера: через приложение GuardViewer https://play.google.com/store/apps/details?id=com.app.phone.mobileez4view
(адрес 85.15.66.117 порт 7152 , логин Evcar27, пароль abc12345)",public_station_fast,1.0,109.0,111.0
5301,パベルさん,"Priamurskiy, Amurskaya st. 12b","48.531072, 134.898315",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,242.0,1502.0
5278,,"Priamurskiy, Amurskaya st. 12b","48.531106, 134.898313",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,242.0,1502.0
37960,кафе «Жемчужина»,"ул. Новая, 1а, п. Хор","47.890514, 134.986383",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,РусГидро,"{'type_2': 11.0, 'ccs': 15.0, 'chademo': 17.0}",,,,public_station_paid_fast,1.0,109.0,1930.0
5460,Гараж,"Приморский край, город Артём, улица Михайловская 17","43.459099, 132.295391",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},8-00 до 22-00,+79941024958,Предварильно звонить,public_station,1.0,53.0,115.0
34611,АТРИУМ (медленная) EvCar27 (тех. поддержка 8-909-851-77-77),"Хабаровск, Краснореченская, 92/1","48.425787, 135.111837",,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,ItCharge,{'type_1': 7.99},,,"Провайдер: **EvCar27** [evcar27.ru](http://evcar27.ru)

Техподдержка: [+7(909)851-77-77](tel:+79098517777)",public_station_paid,1.0,109.0,111.0
5279,Тсж 161,"ул. Краснореченская, 163В, Хабаровск, Хабаровский край, Россия, 680023","48.431587, 135.109646",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,109.0,111.0
5291,,"Вяземская ул., 14, Хабаровск, Хабаровский край, Россия, 680022","48.505156, 135.072787",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
2938,Александр,"Диспетчерская улица, 12, Хабаровский край, Россия, 680000","48.55228, 135.172853",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,109.0,1284.0
2942,,"ул. Карла Маркса, 144/2в, Хабаровск, Хабаровский край, Россия, 680031","48.499755, 135.115045",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
37926,Кафе «Отдых»,"А-370 «Уссури», 437км, Кировский район, Приморский край","45.201279, 133.472737",,1,22.0,1,30.0,1,30.0,0,0.0,0,0.0,РусГидро,"{'type_2': 13.0, 'ccs': 15.0, 'chademo': 18.0}",,,,public_station_paid_fast,1.0,53.0,
5296,,"широкая 40,  9145481089, по звонку","48.546868, 135.027556",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
2919,,"Железнодорожный р-н, Хабаровск, Хабаровский край, Россия","48.455793, 135.205573",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
2933,ТЦ ЭВР (висит на заборе в районе автостоянки),"ул. Суворова, 51, Хабаровск, Хабаровский край, Россия, 680051","48.39357, 135.112467",,0,0.0,0,0.0,1,30.0,0,0.0,1,7.0,,"{'type_1': 12.99, 'chademo': 14.99}",,"930123, WhatsApp +79294100266","Быстрый порт Чадемо 30 квт, медленный порт j-1772 на 7 квт, розетка 3,5 квт. 
Доступ через приложение 
Touch 
https://play.google.com/store/apps/details?id=net.evtrip.touch",public_station_paid_fast,1.0,109.0,111.0
37967,,"ул. Миши Попова, 35, с. Хмельницкое, Приморский край","43.298431, 133.112177",,1,22.0,0,0.0,0,0.0,0,0.0,0,0.0,РусГидро,{'type_2': 11.0},,,,public_station_paid,1.0,53.0,1931.0
5512,,"улица Новомировская, Большой Камень, Приморский край, Россия, 692815","43.07571, 132.331909",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,53.0,941.0
2936,Капелла,"Россия, Хабаровск, Станционная улица, 2","48.495264537616805, 135.06996508687735",,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,,{},,,,public_station_fast,1.0,109.0,111.0
37950,Сибирцево,"ул. Резниченко, 9, пгт Сибирцево, Приморский край","44.203136, 132.452726",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,РусГидро,"{'type_2': 13.0, 'ccs': 18.0, 'chademo': 18.0}",,,,public_station_paid_fast,1.0,53.0,1267.0
5449,Арт-парк Штыковские пруды,"Штыково, Приморский край, Россия, 692841","43.41359, 132.422376",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},0-24,+74232927111,Евро-розетка 220В для зарядки электромобилей всех посетителей Арт-парка Штыковские пруды. Зарядка совершенно бесплатна для отдыхающих в парке гостей. Одновременно можно зарядить три электромобиля.,public_station,1.0,53.0,1444.0
2951,,"Unnamed Road, Хабаровск, Хабаровский край, Россия, 680052","48.456066, 135.192698",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
40913,ул. Бабушкина 8,"Бабушкина, 14, Артем, Приморский край","43.376579, 132.234569",,0,0.0,1,150.0,1,60.0,1,120.0,0,0.0,РусГидро,"{'gbt': 17.0, 'ccs': 17.0, 'chademo': 17.0}",,,,public_station_paid_fast,1.0,53.0,115.0
5287,,"Россия, Хабаровск, Байкальский переулок, 5","48.442163, 135.107562",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
2954,,"Мельничная ул., 40, Хабаровск, Хабаровский край, Россия, 680041","48.371909, 135.0347",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},8-24,,,home_station,1.0,109.0,111.0
3016,,"Мичурина, 28, Кавалерово, Приморский край, Россия, 692413","44.253578, 135.06085",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,53.0,801.0
2960,,"Ул. Пчелка-3, дом 2, Хабаровск, Хабаровский край, Россия, 680031","48.520113, 135.138974",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
37932,Партизанская ГРЭС,"ул. Свердлова, -, п. Лозовый, Приморский край","43.0621474, 133.1375632",,1,22.0,1,50.0,1,50.0,0,0.0,0,0.0,РусГидро,"{'type_2': 11.0, 'ccs': 15.0, 'chademo': 15.0}",,,,public_station_paid_fast,1.0,53.0,502.0
5369,El Garden,"Россия, Приморский край, Спасск-Дальний, Приморская улица","44.59605447954581, 132.84879125654697",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,53.0,1246.0
5446,,"Грибоедова, 4, Партизанск, Приморский край, Россия, 692864","43.115405, 133.121483",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,53.0,502.0
40112,TOUCH Tорговый центр ЭВР,"Хабаровск, ул. Суворова 51. Заезд со стороны ул. Ворошилова, около платной парковки","48.39358, 135.11247",,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,Touch,{'type_1': 13.99},,88005503041,,public_station_paid,1.0,109.0,111.0
2950,,"ул. Юности, 28а, Хабаровск, Хабаровский край, Россия, 680045","48.458524, 135.109138",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
40039,Вахова АА 8г,"г. Хабаровск, Вахова АА 8г","48.43537, 135.1018",,1,6.6,0,0.0,0,0.0,0,0.0,1,6.6,Touch,"{'type_2': 10.0, 'type_1': 10.0}",,,"Заезд с улицы Сысоева, за магазином Фиш кхв. Переходник Type 2-Type 1 закреплен на станции.",public_station_paid,1.0,109.0,111.0
5290,,"Камская ул., 6, Хабаровск, Хабаровский край, Россия, 680022","48.503573, 135.070013",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,home_station,1.0,109.0,111.0
5391,Masyanik-Home,"Мичурина, д.28, Кавалерово, Приморский край, Россия, 692413","44.253576, 135.060823",,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,{},,,,public_station,1.0,53.0,801.0
